GN2A|Handgun|Germany · begin XVIth century|Total length approx. 85 cm. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number). From a private collection.|1320|handgun|gn2am.jpg|5|gn2av2.jpg;gn2av3.jpg;gn2sv.jpg;gn2v4.jpg;gn2v5.jpg
GN6|Handgun|Probably Germany · around 1450|Total length approx. 91 cm. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number). From a private collection.|1320|handgun|gn6m.jpg|4|gn6v.jpg;gn6v2.jpg;gn6v3.jpg;gn6v4.jpg
GN7|Handgun|Probably Switzerland · end of XVth-begin XVIth century|Total length approx. 80 cm. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number). From a private collection.|1320|handgun|gn7m.jpg|5|gn7v.jpg;gn7v2.jpg;gn7v3.jpg;gn7v4.jpg;gn7v5.jpg
GN8|Handgun|Germany · around 1500|Total length approx. 56 cm. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number). From a private collection.|1320|handgun|gn8m.jpg|3|gn8v.jpg;gn8v2.jpg;gn8v3.jpg
GN3a|Painted handgun|End of XVth century|Total length approx. 96 cm. Decorated barrel, triple octagonal, painted. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number).|1390|handgun|gn3am2.jpg|5|gn3av.JPG;gn3av2.JPG;gn3av3.JPG;gn3av4.JPG;gn3av5.jpg
GN14|Hussite "pistala" handgun|Central Europe · 1400-1450|Total length approx. 137 cm. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number).|399|handgun|gn14m.jpg|5|gn14v.jpg;gn14v2.jpg;gn14v3.jpg;gn14v5.jpg;gn14v6.jpg
GN15|Early handgun|Central Europe · end of XIVth-begin XVth century|Total length 81 cm, barrel length 15 cm. Made by a licensed gun workshop. Tested by the official Czech Proof House for Arms and Ammunition (CIP number).|579|handgun|gn15m.jpg|2|gn15v.JPG;gn15v2.JPG
GN10|Musketeer's bandouliere|XVIIth century|Belt with 12 apostles and pouch. Each apostle is waxed inside and sewn in goatskin. Inspired by a bandouliere in the Army Museum, Prague, Czech Republic.|329|accessory|gn10m.jpg|3|gn10v.jpg;gn10v2.jpg;gn10v3.jpg
GN11|Leather gunpowder flask|XV-XVIth century|Dimensions: 24 × 14 cm. Waxed inside, screw-in wooden plug.|79|accessory|gn11m.jpg|2|gn11v.jpg;gn11v2.jpg
GN5|Bullet-cast pliers|Late XV-begin XVIth century|For GN2 or GN3.|74|accessory|gn5m.jpg|2|gn5v.jpg;gn5v2.jpg
CB1|Crossbow|XVth century|Decorated with bone or horn, with quiver and 6 bolts. Cranequins also available.|997|crossbow|kuse.jpg|1|kuse_v.jpg
CB2|Crossbow|XVth century|With 3 bolts.|457|crossbow|cb2m.jpg|2|cb2v1.jpg;cb2v2.jpg
CB3|Crossbow|England · XVth century|Length approx. 102 cm, with 3 bolts.|517|crossbow|cb3m.jpg|2|cb3v.jpg;cb3v2.jpg
GN2|Handgun|Begin XVIth century|Made by a licensed gun workshop.|1320|handgun|gn2m.jpg|5|gn2v.JPG;gn2v2.JPG;gn2v3.jpg;gn2v4.jpg;gn2v5.jpg
GN3|Handgun|Late XVth century|Triple octagonal barrel. Made by a licensed gun workshop.|1320|handgun|arkebuza2m.jpg|4|arkebuza23v.jpg;arkebuza24v.jpg;arkebuza25v.jpg;arkebuza2v.jpg
GN4|Warhammer combined with a gun|Italy · circa 1550|Combines a war hammer and a firearm.|1100|other|gn4m.jpg|4|gn4v.JPG;gn4v2.JPG;gn4v3.JPG;gn4v4.jpg
